depth,cal BP,density,accrate,weight,lycadd,lyc,CHAR,Abies,Pinus,Juniperus,Taxus,Betula,Corylus,Alnus,Carpinus,Salix,Ulmus,Populus,Acer,Fraxinus,Fagus,Tilia,Juglans,Castanea,Dec_Querc,Mar_Querc,Ever_Querc,Pistacia,Rhamnus,Phillyrea,Buxus,Sambucus,Viburnum,Tamarix,Thymelaeaceae,Ephedra dist,Ephedra frag,Ericaceae,Hereda helix,Ilex aquifolium,Viscum album,Lonicera,Vitis,Oleaceae,Myrtus,Olea,Poaceae,Lygeum,Artemisia,Cicho,Astroi,Carduaceae,Rubiac,Centaurea,Chenopo,Caryphy,Plantago,Brassicac,Genitana,Saxifrag,Fabaceae,Genista,Lotus type,Trifolium type,Rosaceae,Potentilla,Boraginac,Sedum,Helianthem,Linum,Corydalis,Lamiaceae,Urticaceae,Rumex,Plumbagi,Berberidaceae,Euphorbiac,Primulac,Scrophulari,Papaver,Geraniac,Campanulac,Dipsacacea,Malvaceae,Violaceae,Convolvulaceae,Asphodelus,Liliaceae,Iridaceae,Erodium,Cytisus,Crassulaceae,Ranunculaceae,Cistaceae,Orobanchaceae,Galium,Apiaceae,Valerian,Cerealia,Polygon,Pinguicola,Droseraceae,Cannabis,Epilobium,Aristolochia,Cyperaceae,Ranunculus,Thalictrum,Lythrum,Juncus,Typha,Pedicularis,Sparganium,Lemna,Nymphaea,Myriophy,Potamogeton,Isoetes,Asplenium,Polypodium,Monolete_ornam,Monolete_indet,Botrychium,Selaginella,Trilete_ornam,Trilete_indet,Chaetomium,Podospora,Sordaria,Glomus,total,herb
843,8336.78,1.9,0.23,5.1,24200,461,121188.556619432,0,1236.66082338848,22.1623803474638,0,84.2170453203625,62.0546649728987,0,0,0,0,4.43247606949276,0,0,0,0,0,0,17.7299042779711,44.3247606949276,4.43247606949276,0,0,0,0,0,0,0,0,0,13.2974282084783,0,4.43247606949276,0,0,4.43247606949276,0,0,0,0,57.6221889034059,0,8.86495213898553,31.0273324864493,8.86495213898552,4.43247606949276,0,0,17.7299042779711,8.86495213898552,4.43247606949276,8.86495213898553,0,4.43247606949276,57.6221889034059,8.86495213898553,4.43247606949276,13.2974282084783,4.43247606949276,0,4.43247606949276,0,31.0273324864493,0,0,4.43247606949276,8.86495213898553,0,0,0,0,0,0,0,0,0,0,0,0,4.43247606949276,0,0,4.43247606949276,0,0,0,0,0,0,0,17.7299042779711,0,0,0,0,0,0,0,0,17.7299042779711,8.86495213898553,0,0,8.86495213898553,0,0,0,0,4.43247606949276,13.2974282084783,0,0,0,0,0,8.86495213898553,0,0,0,0,0,0,0,0,1817.31518849203,319.138277003479
848,8358.84,1.8,0.23,4.5,24200,635,125238.994977412,0,1264.53615656405,34.5501682121324,3.45501682121324,86.375420530331,17.2750841060662,0,0,0,3.45501682121324,0,0,3.45501682121324,0,0,0,0,20.7301009272794,27.6401345697059,6.91003364242648,0,0,0,0,0,0,0,0,0,3.45501682121324,0,0,0,0,0,0,0,0,0,62.1903027818383,0,13.820067284853,13.820067284853,0,0,0,0,13.820067284853,0,0,3.45501682121324,0,0,31.0951513909192,13.820067284853,3.45501682121324,0,0,0,0,0,3.45501682121324,0,0,24.1851177484927,10.3650504636397,0,0,0,0,0,6.91003364242648,0,0,0,0,0,0,0,0,6.91003364242648,0,0,0,6.91003364242648,17.2750841060662,0,3.45501682121324,0,3.45501682121324,0,0,0,0,0,0,0,0,6.91003364242648,0,0,0,0,0,0,0,0,0,17.2750841060662,3.45501682121324,0,0,0,0,0,0,0,0,0,0,0,0,0,1710.23332650055,238.396160663713
855,8389.73,1.7,0.23,3.8,24200,530,100254.61590016,0,1319.46603484659,32.4079376979864,0,50.9267592396929,13.8891161562799,0,0,0,0,0,4.62970538542663,0,0,13.8891161562799,0,0,46.2970538542663,55.5564646251196,4.62970538542663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4079376979864,0,4.62970538542663,13.8891161562799,0,9.25941077085326,0,0,9.25941077085326,9.25941077085326,0,4.62970538542663,0,9.25941077085326,32.4079376979864,37.037643083413,0,0,0,0,0,4.62970538542663,0,0,0,9.25941077085326,23.1485269271331,0,0,0,0,13.8891161562799,32.4079376979864,4.62970538542663,0,0,0,0,0,0,0,0,0,0,0,9.25941077085326,9.25941077085326,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62970538542663,0,0,4.62970538542663,0,0,0,0,0,27.7782323125598,0,0,13.8891161562799,4.62970538542663,4.62970538542663,13.8891161562799,0,4.62970538542663,4.62970538542663,0,0,0,0,0,1810.21480570181,268.522912354745
860,8411.79,1.6,0.23,3.7,24200,130,109762.963318197,0,1933.9474614209,255.427023206534,0,529.098833784963,291.916597950324,0,0,18.2447873718953,0,0,18.2447873718953,0,0,18.2447873718953,0,0,145.958298975162,0,145.958298975162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2447873718953,0,0,0,0,456.119684297382,0,109.468724231372,18.2447873718953,72.9791494875811,0,0,0,54.7343621156858,36.4895747437906,0,72.9791494875811,0,0,364.895747437906,437.874896925487,18.2447873718953,54.7343621156858,18.2447873718953,0,0,0,36.4895747437906,0,0,127.713511603267,109.468724231372,18.2447873718953,0,0,0,0,0,0,0,18.2447873718953,0,0,0,0,0,0,0,0,0,72.9791494875811,72.9791494875811,0,0,0,109.468724231372,0,0,0,0,0,0,0,0,18.2447873718953,18.2447873718953,18.2447873718953,0,0,0,18.2447873718953,0,0,0,18.2447873718953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5655.88408528754,2280.59842148691
870,8455.91,1.7,0.23,3.7,24200,16,115679.976656965,0,20475.4977029122,787.519142419699,157.50382848394,7402.67993874517,1417.53445635546,0,0,0,0,0,0,0,0,157.50382848394,0,0,315.007656967879,0,630.015313935759,0,0,0,0,0,0,157.50382848394,0,0,157.50382848394,0,0,0,0,0,0,0,0,0,2835.06891271091,0,315.007656967879,315.007656967879,315.007656967879,157.50382848394,157.50382848394,0,157.50382848394,157.50382848394,0,472.511485451819,0,157.50382848394,2992.57274119485,2835.06891271091,0,315.007656967879,0,0,0,0,0,0,0,1890.04594180728,787.519142419699,0,0,0,0,630.015313935759,157.50382848394,0,0,157.50382848394,0,0,0,0,0,472.511485451819,0,157.50382848394,0,630.015313935759,1102.52679938758,0,0,0,472.511485451819,0,0,0,0,0,0,0,0,0,315.007656967879,0,0,0,0,0,0,0,0,630.015313935759,0,0,157.50382848394,0,0,0,0,157.50382848394,0,0,0,0,0,0,49298.6983154731,17640.4287902012
880,8500.03,1.7,0.23,4.1,24200,93,96950.100805927,0,2836.63858107766,220.084027842232,0,660.252083526696,317.899151327668,0,0,24.4537808713591,0,0,0,0,0,0,0,0,244.537808713591,440.168055684464,244.537808713591,24.4537808713591,24.4537808713591,0,0,0,0,0,0,0,24.4537808713591,0,0,0,0,0,0,24.4537808713591,0,0,684.705864398055,0,97.8151234854365,24.4537808713591,24.4537808713591,0,0,0,73.3613426140774,48.9075617427182,0,122.268904356796,0,0,635.798302655337,268.99158958495,0,24.4537808713591,0,0,0,0,0,24.4537808713591,0,342.352932199028,122.268904356796,0,0,0,0,122.268904356796,73.3613426140774,0,0,48.9075617427182,0,0,0,0,0,122.268904356796,0,0,0,171.176466099514,97.8151234854365,0,0,0,73.3613426140774,0,0,0,0,0,0,0,0,48.9075617427182,48.9075617427182,0,0,0,0,0,0,24.4537808713591,0,73.3613426140774,24.4537808713591,0,0,0,0,0,0,0,0,0,0,0,0,0,8289.83171539074,3203.44529414804
890,8544.16,2,0.23,4.4,24200,113,67925.8011310085,0,3154.99600211452,176.503272845568,0,617.761454959487,220.62909105696,0,0,44.1258182113919,0,0,22.062909105696,0,0,0,0,0,264.754909268352,353.006545691135,66.1887273170879,0,0,0,0,22.062909105696,0,22.062909105696,0,0,0,0,0,0,0,0,0,0,0,0,441.258182113919,0,22.062909105696,0,22.062909105696,0,0,0,22.062909105696,0,0,22.062909105696,0,0,375.069454796831,44.1258182113919,0,0,44.1258182113919,0,0,0,0,0,0,220.62909105696,44.1258182113919,0,0,0,0,44.1258182113919,0,0,0,22.062909105696,0,0,0,0,0,22.062909105696,0,0,0,22.062909105696,132.377454634176,0,22.062909105696,0,88.2516364227839,0,0,0,0,0,0,0,0,44.1258182113919,66.1887273170879,0,0,0,0,0,0,0,0,88.2516364227839,22.062909105696,0,0,0,0,0,0,0,0,0,0,0,0,0,6574.7469134974,1610.59236471581
900,8588.28,1.8,0.23,4.4,24200,110,88318.7439675893,0,2488.57580398193,244.777947932649,0,775.130168453388,285.57427258809,0,0,0,0,0,0,0,0,0,0,0,203.981623277207,285.57427258809,163.185298621766,0,0,0,0,0,0,0,0,0,0,0,20.3981623277207,0,0,0,0,20.3981623277207,0,0,550.750382848459,0,61.1944869831622,81.5926493108829,20.3981623277207,0,0,0,61.1944869831622,20.3981623277207,0,101.990811638604,0,0,183.583460949487,61.1944869831622,20.3981623277207,0,61.1944869831622,0,0,0,0,0,0,163.185298621766,122.388973966324,0,0,0,0,61.1944869831622,20.3981623277207,0,0,20.3981623277207,0,0,0,0,0,20.3981623277207,0,0,0,142.787136294045,142.787136294045,0,40.7963246554415,0,40.7963246554415,0,0,0,0,0,0,0,0,0,40.7963246554415,20.3981623277207,0,0,0,0,0,0,0,61.1944869831622,20.3981623277207,0,0,0,0,0,0,0,0,0,0,0,0,0,6486.61562021519,1999.01990811663
910,8632.4,1.9,0.23,4.9,24200,89,145619.463055133,0,2748.0792616446,191.170731244842,0,1147.02438746905,238.963414056052,0,0,23.8963414056052,0,0,0,0,0,0,0,0,477.926828112104,477.926828112104,191.170731244842,23.8963414056052,0,0,0,0,0,23.8963414056052,0,0,0,0,0,0,0,0,0,23.8963414056052,0,0,549.61585232892,0,95.5853656224208,71.6890242168156,71.6890242168156,0,0,23.8963414056052,47.7926828112104,0,0,95.5853656224208,0,23.8963414056052,191.170731244842,71.6890242168156,0,0,47.7926828112104,0,0,0,0,23.8963414056052,0,215.067072650447,95.5853656224208,0,0,0,0,71.6890242168156,143.378048433631,0,0,0,0,0,0,0,0,95.5853656224208,0,0,0,119.481707028026,143.378048433631,0,0,0,71.6890242168156,0,0,0,0,0,0,0,0,47.7926828112104,23.8963414056052,0,0,47.7926828112104,0,0,0,0,0,71.6890242168156,23.8963414056052,0,0,0,0,0,0,0,0,0,0,0,0,0,7837.99998103851,2270.15243353249
920,8676.52,1.5,0.23,3.6,24200,194,128808.922632667,0,1672.78171589775,106.021376359717,0,435.865658367725,106.021376359717,0,0,47.1206117154297,0,0,0,0,0,0,0,0,235.603058577149,235.603058577149,117.801529288574,0,11.7801529288574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7801529288574,0,0,153.141988075147,0,47.1206117154297,35.3404587865723,35.3404587865723,0,0,0,23.5603058577149,11.7801529288574,0,35.3404587865723,0,0,153.141988075147,176.702293932861,0,11.7801529288574,23.5603058577149,0,0,0,0,0,11.7801529288574,129.581682217432,35.3404587865723,0,0,0,0,23.5603058577149,11.7801529288574,0,0,23.5603058577149,0,0,0,0,0,11.7801529288574,0,0,0,11.7801529288574,82.461070502002,0,23.5603058577149,0,58.9007646442871,0,0,0,0,0,0,0,0,23.5603058577149,11.7801529288574,0,0,0,0,0,0,0,0,35.3404587865723,11.7801529288574,0,0,0,0,11.7801529288574,0,0,0,0,0,0,0,0,4111.27337217124,1130.89468117031
930,8720.64,1.7,0.23,4.4,24200,337,115218.722412964,0,1836.17087989262,31.4412821899421,0,132.053385197757,25.1530257519537,0,0,6.28825643798842,0,0,0,0,0,0,0,0,25.1530257519537,50.3060515039074,25.1530257519537,0,0,0,0,0,0,0,0,0,6.28825643798842,0,0,0,0,6.28825643798842,0,0,0,0,62.8825643798842,0,6.28825643798842,18.8647693139653,12.5765128759768,0,0,6.28825643798842,12.5765128759768,12.5765128759768,0,18.8647693139653,0,0,44.017795065919,25.1530257519537,0,0,0,0,0,0,0,0,0,18.8647693139653,37.7295386279305,0,0,0,0,0,18.8647693139653,0,0,6.28825643798842,0,0,0,0,0,12.5765128759768,0,0,0,12.5765128759768,18.8647693139653,0,0,0,0,0,0,0,0,0,0,0,0,6.28825643798842,0,6.28825643798842,6.28825643798842,0,0,0,0,0,0,18.8647693139653,6.28825643798842,0,6.28825643798842,6.28825643798842,0,0,0,0,0,0,0,0,0,0,2490.14954944341,345.854104089363
940,8764.76,1.6,0.23,4,24200,211,165010.27353788,0,1684.44350899624,31.1933983147451,10.3977994382484,363.922980338693,93.5801949442354,0,0,41.5911977529935,10.3977994382484,0,10.3977994382484,0,0,0,0,0,41.5911977529935,62.3867966294902,83.182395505987,10.3977994382484,0,0,0,0,0,10.3977994382484,0,0,0,0,0,0,0,20.7955988764968,0,0,0,0,124.77359325898,0,10.3977994382484,10.3977994382484,10.3977994382484,0,0,0,0,10.3977994382484,0,41.5911977529935,0,10.3977994382484,51.9889971912419,41.5911977529935,10.3977994382484,20.7955988764968,0,0,0,0,0,0,0,103.977994382484,62.3867966294902,0,0,0,0,10.3977994382484,10.3977994382484,0,0,0,0,0,0,0,0,20.7955988764968,0,0,0,10.3977994382484,93.5801949442354,0,0,0,20.7955988764968,0,0,0,0,0,0,0,0,10.3977994382484,10.3977994382484,0,0,0,0,0,0,0,0,31.1933983147451,10.3977994382484,0,0,0,0,0,0,10.3977994382484,0,0,0,0,0,0,3150.53322978926,675.856963486144
950,8782.01,1.6,0.19,4.1,24200,199,98498.1327014357,0,1493.62924933747,64.1435873948605,0,247.410979951605,119.123805161884,0,0,9.16336962783721,9.16336962783721,9.16336962783721,9.16336962783721,0,0,0,0,0,9.16336962783721,155.777283673233,100.797065906209,0,0,0,0,0,9.16336962783721,0,0,0,9.16336962783721,0,0,0,0,0,0,18.3267392556744,0,0,192.430762184581,0,36.6534785113488,9.16336962783721,18.3267392556744,0,0,0,9.16336962783721,0,0,18.3267392556744,0,0,45.816848139186,73.3069570226977,0,9.16336962783721,9.16336962783721,0,0,0,0,0,0,128.287174789721,36.6534785113488,0,0,0,0,18.3267392556744,27.4901088835116,0,0,9.16336962783721,0,0,0,0,0,0,0,0,0,0,45.816848139186,0,0,0,27.4901088835116,0,0,0,0,0,0,0,0,9.16336962783721,9.16336962783721,0,0,0,0,0,0,0,0,45.816848139186,9.16336962783721,0,0,0,0,0,0,0,0,0,0,0,0,0,2978.09512904709,714.742830971302
960,8787.75,1.5,0.19,3.2,24200,217,104211.072879329,0,1352.56610846579,40.3751077153966,0,434.032407940514,141.312877003888,0,0,40.3751077153966,20.1875538576983,0,0,0,0,0,0,0,121.12532314619,171.594207790436,171.594207790436,20.1875538576983,0,0,0,10.0937769288492,10.0937769288492,0,0,0,0,0,0,0,0,0,0,20.1875538576983,0,0,121.12532314619,0,50.4688846442458,0,0,0,10.0937769288492,0,10.0937769288492,0,0,0,0,0,191.781761648134,10.0937769288492,0,0,0,0,0,0,0,0,0,70.6564385019441,10.0937769288492,0,0,0,0,0,50.4688846442458,0,0,0,0,0,0,0,10.0937769288492,20.1875538576983,10.0937769288492,0,0,30.2813307865475,60.5626615730949,0,0,0,20.1875538576983,0,0,0,0,0,0,0,0,30.2813307865475,30.2813307865475,10.0937769288492,0,0,0,0,0,0,0,60.5626615730949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3230.00861723173,676.283054232893
975,8796.35,1.6,0.19,4.3,24200,98,108615.020399464,0,2643.52776132773,159.676173503017,0,922.573446906321,212.901564670689,0,0,88.708985279454,35.4835941117816,0,0,0,0,0,0,0,283.868752894253,354.835941117816,177.417970558908,17.7417970558908,0,0,0,0,0,0,0,0,17.7417970558908,0,0,0,0,0,0,17.7417970558908,0,0,301.610549950143,0,70.9671882235632,35.4835941117816,0,0,0,0,17.7417970558908,0,0,17.7417970558908,0,0,124.192579391236,106.450782335345,0,17.7417970558908,0,0,0,0,0,0,0,88.708985279454,70.9671882235632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7417970558908,0,0,17.7417970558908,53.2253911676724,0,0,0,17.7417970558908,0,0,0,0,0,0,0,0,0,35.4835941117816,0,0,0,0,17.7417970558908,0,0,17.7417970558908,106.450782335345,17.7417970558908,0,0,0,0,0,0,0,0,0,0,0,0,0,5890.27662255574,958.057041018103
985,8802.09,1.8,0.19,5.1,24200,84,71024.7818633431,0,3082.44155687585,215.967242838435,0,706.801885653061,137.433699988095,0,0,39.2667714251701,19.633385712585,0,0,0,0,0,0,0,58.9001571377551,157.06708570068,274.86739997619,39.2667714251701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.633385712585,0,0,373.034328539116,0,39.2667714251701,19.633385712585,39.2667714251701,0,19.633385712585,0,58.9001571377551,0,0,19.633385712585,0,0,137.433699988095,78.5335428503401,19.633385712585,19.633385712585,39.2667714251701,0,0,0,0,0,0,137.433699988095,58.9001571377551,0,0,0,0,19.633385712585,58.9001571377551,0,0,0,0,0,0,0,0,39.2667714251701,19.633385712585,0,0,19.633385712585,19.633385712585,0,0,0,19.633385712585,0,0,0,0,0,0,0,0,0,58.9001571377551,58.9001571377551,0,0,0,0,0,0,19.633385712585,137.433699988095,19.633385712585,0,0,0,0,0,0,19.633385712585,0,0,0,0,0,0,6007.81602805102,1256.53668560544
995,8807.82,1.7,0.19,3.5,24200,168,70006.9660679015,0,2202.07119229225,148.606031381685,0,513.36629022764,202.644588247753,0,0,13.5096392165168,27.0192784330337,0,0,0,0,0,13.5096392165168,0,216.154227464269,162.115670598202,81.0578352991011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5096392165168,0,0,162.115670598202,0,94.5674745156179,0,0,0,0,0,67.5481960825842,0,0,27.0192784330337,0,0,81.0578352991011,27.0192784330337,0,0,40.5289176495505,0,0,0,0,0,0,67.5481960825842,54.0385568660674,0,0,0,0,67.5481960825842,27.0192784330337,0,0,0,0,0,0,0,0,40.5289176495505,0,0,0,13.5096392165168,13.5096392165168,0,0,0,27.0192784330337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0192784330337,13.5096392165168,0,0,0,0,0,0,0,0,0,0,0,0,0,4404.14238458449,810.57835299101
1005,8813.56,1.8,0.19,4.5,24200,204,76714.5929576469,0,1759.15135984762,201.569426649206,0,155.758193319841,45.8112333293651,0,0,27.486739997619,0,0,0,0,0,0,0,0,54.9734799952381,54.9734799952381,54.9734799952381,0,0,0,0,9.16224666587301,9.16224666587301,0,0,0,9.16224666587301,0,0,0,0,0,0,9.16224666587301,0,0,192.407179983333,0,18.324493331746,0,9.16224666587301,0,0,0,9.16224666587301,9.16224666587301,0,9.16224666587301,0,0,64.1357266611111,18.324493331746,0,9.16224666587301,9.16224666587301,0,0,0,9.16224666587301,0,0,27.486739997619,18.324493331746,9.16224666587301,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6489866634921,0,0,0,9.16224666587301,18.324493331746,0,0,0,0,0,0,0,0,0,0,0,0,9.16224666587301,18.324493331746,0,0,0,0,0,0,0,0,18.324493331746,9.16224666587301,9.16224666587301,0,0,9.16224666587301,0,0,0,0,0,0,0,0,0,2867.78320641825,476.436826625397
1010,8816.43,1.7,0.19,4.3,24200,212,50905.2700239046,0,1934.5044589373,121.99577668974,0,130.709760739007,34.8559361970685,0,0,0,0,0,0,0,0,0,0,0,8.71398404926712,43.5699202463356,26.1419521478014,0,0,0,0,0,0,0,0,0,8.71398404926712,0,0,0,0,0,0,0,0,0,165.565696936075,0,8.71398404926712,0,8.71398404926712,0,8.71398404926712,0,34.8559361970685,0,0,0,0,0,69.7118723941369,17.4279680985342,0,0,26.1419521478014,0,0,0,0,0,0,17.4279680985342,43.5699202463356,8.71398404926712,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71398404926712,8.71398404926712,0,0,0,8.71398404926712,0,0,0,0,0,0,0,0,0,0,0,8.71398404926712,8.71398404926712,0,8.71398404926712,0,0,0,0,0,0,8.71398404926712,34.8559361970685,43.5699202463356,0,8.71398404926712,0,0,0,0,0,0,0,0,0,0,0,2753.61895956841,444.413186512623
1015,8842.07,1.8,0.16,4.4,24200,145,73209.3121138047,0,2102.17968997135,261.410945903173,0,174.273963935449,43.5684909838622,0,0,10.8921227459655,32.6763682378966,0,10.8921227459655,0,0,0,0,0,32.6763682378966,65.3527364757933,98.0291047136899,0,0,0,0,21.7842454919311,0,0,0,0,0,0,0,0,0,0,0,10.8921227459655,0,0,163.381841189483,0,21.7842454919311,0,0,0,0,0,21.7842454919311,21.7842454919311,0,10.8921227459655,0,0,76.2448592217588,10.8921227459655,0,0,10.8921227459655,0,0,0,0,0,0,65.3527364757933,32.6763682378966,0,0,0,0,0,0,0,0,10.8921227459655,0,0,0,0,0,0,10.8921227459655,0,0,0,21.7842454919311,10.8921227459655,0,0,10.8921227459655,0,0,0,0,0,0,0,0,32.6763682378966,10.8921227459655,10.8921227459655,0,0,0,0,0,10.8921227459655,0,10.8921227459655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3365.66592850335,501.037646314415
1025,8904.76,1.9,0.16,3.6,24200,213,42752.5736028623,0,1425.33997544359,95.6604010364823,0,306.113283316743,143.490601554723,0,0,38.2641604145929,0,0,0,0,0,0,0,0,57.3962406218894,143.490601554723,19.1320802072965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56604010364823,0,0,172.188721865668,0,76.5283208291858,0,0,0,0,0,47.8302005182412,0,0,9.56604010364823,0,0,133.924561451075,28.6981203109447,9.56604010364823,0,0,0,0,0,0,0,0,95.6604010364823,47.8302005182412,0,0,0,0,0,9.56604010364823,0,0,0,0,0,0,0,0,9.56604010364823,9.56604010364823,0,0,0,38.2641604145929,0,0,0,19.1320802072965,0,0,0,0,0,0,0,0,57.3962406218894,19.1320802072965,0,0,9.56604010364823,0,0,0,9.56604010364823,0,28.6981203109447,0,0,0,9.56604010364823,0,0,0,0,0,0,0,0,0,0,2946.34035192365,707.886967669969
1035,8967.44,1.9,0.16,4.8,24200,232,58085.5331755224,0,1185.65294474312,59.2826472371562,0,151.500098494955,105.391372866056,0,0,13.1739216082569,0,13.1739216082569,13.1739216082569,0,0,0,0,0,39.5217648247708,59.2826472371562,6.58696080412847,0,0,0,0,0,0,6.58696080412847,0,0,0,0,0,0,0,0,0,6.58696080412847,0,0,59.2826472371562,0,19.7608824123854,13.1739216082569,0,0,0,0,26.3478432165139,0,0,13.1739216082569,0,6.58696080412847,105.391372866056,19.7608824123854,6.58696080412847,6.58696080412847,6.58696080412847,0,0,0,0,0,0,59.2826472371562,19.7608824123854,0,0,0,0,0,6.58696080412847,0,0,6.58696080412847,0,0,0,0,0,6.58696080412847,0,0,0,13.1739216082569,32.9348040206424,0,0,0,6.58696080412847,0,0,0,0,0,0,0,0,6.58696080412847,6.58696080412847,0,0,6.58696080412847,0,0,0,0,0,32.9348040206424,0,0,0,0,0,0,0,6.58696080412847,0,0,0,0,0,0,2094.65353571285,434.739413072479
1040,8998.78,1.7,0.16,4.2,24200,130,55994.1798100963,0,3065.18830303208,156.264501723204,0,348.590042305609,216.366233155206,0,0,36.061038859201,24.0406925728006,0,0,0,0,0,0,0,72.1220777184019,132.223809150404,84.1424240048023,0,24.0406925728006,0,12.0203462864003,24.0406925728006,0,0,12.0203462864003,0,0,0,24.0406925728006,0,0,0,0,0,0,0,120.203462864003,0,36.061038859201,0,24.0406925728006,12.0203462864003,12.0203462864003,0,60.1017314320016,12.0203462864003,0,12.0203462864003,0,0,96.1627702912026,0,0,0,12.0203462864003,0,0,0,0,0,0,12.0203462864003,48.0813851456013,0,0,0,0,0,0,12.0203462864003,0,0,0,0,0,0,0,12.0203462864003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0203462864003,12.0203462864003,48.0813851456013,0,0,0,0,0,0,0,60.1017314320016,0,0,0,0,0,12.0203462864003,0,0,0,36.061038859201,0,0,0,0,4711.97574426893,480.813851456013
1050.5,9064.6,1.9,0.16,3.4,24200,170,141883.694552331,0,1903.60888014121,101.525806940865,0,329.95887255781,266.505243219769,0,0,50.7629034704323,12.6907258676081,0,0,0,0,0,0,0,38.0721776028242,190.360888014121,76.1443552056484,12.6907258676081,0,0,0,0,0,25.3814517352161,0,0,0,0,0,0,0,0,0,12.6907258676081,0,0,152.288710411297,0,63.4536293380404,0,12.6907258676081,0,12.6907258676081,0,25.3814517352161,12.6907258676081,0,12.6907258676081,0,12.6907258676081,101.525806940865,50.7629034704323,12.6907258676081,12.6907258676081,12.6907258676081,0,0,0,0,0,0,38.0721776028242,88.8350810732565,0,0,0,12.6907258676081,12.6907258676081,38.0721776028242,12.6907258676081,0,12.6907258676081,0,0,0,0,0,38.0721776028242,0,0,0,25.3814517352161,50.7629034704323,0,0,0,0,0,0,0,0,0,0,0,0,12.6907258676081,12.6907258676081,25.3814517352161,12.6907258676081,0,0,0,0,0,0,88.8350810732565,12.6907258676081,0,25.3814517352161,0,0,0,0,0,0,12.6907258676081,0,0,0,0,3845.28993788524,824.897181394525
1060.5,9127.28,1.9,0.16,3.5,24200,25,68522.1305455428,0,12490.8650648016,1005.97570991691,0,5281.37247706377,335.32523663897,0,0,0,0,335.32523663897,0,0,0,0,83.8313091597425,0,83.8313091597425,0,670.65047327794,0,83.8313091597425,0,0,0,0,0,0,0,83.8313091597425,0,0,0,0,0,0,0,167.662618319485,0,419.156545798712,0,670.65047327794,83.8313091597425,0,0,0,0,83.8313091597425,0,0,0,0,0,1173.63832823639,251.493927479227,335.32523663897,0,167.662618319485,0,0,0,335.32523663897,0,0,419.156545798712,502.987854958455,83.8313091597425,0,0,0,167.662618319485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.156545798712,0,0,0,0,0,0,0,0,251.493927479227,83.8313091597425,83.8313091597425,0,83.8313091597425,0,0,0,83.8313091597425,0,251.493927479227,0,0,0,0,0,167.662618319485,0,0,0,0,0,0,0,0,25736.2119120409,5113.70985874429
1065.5,9158.63,1.6,0.16,4.8,24200,35,71374.8023842564,0,5588.75394398283,367.681180525186,0,1433.95660404823,735.362361050372,0,0,36.7681180525186,36.7681180525186,0,0,0,0,0,0,0,220.608708315112,661.826124945335,110.304354157556,0,0,0,0,0,0,36.7681180525186,0,0,0,36.7681180525186,0,0,0,36.7681180525186,0,73.5362361050372,0,0,514.753652735261,0,330.913062472668,110.304354157556,73.5362361050372,0,0,0,73.5362361050372,0,0,73.5362361050372,0,0,551.521770787779,110.304354157556,147.072472210074,73.5362361050372,0,0,0,0,0,0,0,441.217416630224,110.304354157556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.072472210074,0,0,0,73.5362361050372,110.304354157556,0,0,0,73.5362361050372,0,0,0,0,0,0,0,0,183.840590262593,36.7681180525186,36.7681180525186,0,0,36.7681180525186,0,0,36.7681180525186,0,183.840590262593,110.304354157556,0,0,0,0,0,0,73.5362361050372,0,0,0,0,0,0,12390.8557836988,3014.98568030653
